Bujoreanu Costica,Alianta Pentru Romania,2000,75864
Danila Culita,Partidul Romania Mare,2000,75917
Amus Dumitru,Alianta Pentru Romania,2000,76004
Savastre Ioan,Partidul Democrat,2000,75953
Saghian Gheorghe,Partidul Democratiei Sociale Din Romania,2000,76040
Niculescu Emilia,Partidul National Liberal,2000,76111
Necula Mihalache,Partidul Socialist Al Muncii,2000,76139
Drugan Palade,Alianta Pentru Romania,2000,76157
Hancu Victor,Partidul National Liberal,2000,75221
Cruceanu Adrian,Partidul Democratiei Sociale Din Romania,2000,76175
Filote Gheorghe,Partidul Democratiei Sociale Din Romania,2000,76255
Vieru Anghel,Alianta Pentru Romania,2000,76282
Munteanu Ioan Nelu,Candidat independent,2000,76317
Toader Calianu,Partidul Democrat,2000,76353
Chitiga Gheorghe,Partidul National Liberal,2000,76406
Sirghie Gelu,Partidul Democratiei Sociale Din Romania,2000,76497
Borsan Ion,Alianta Pentru Romania,2000,76558
Ene Costica,Alianta Pentru Romania,2000,76585
Corpaci Ion,Alianta Pentru Romania,2000,76601
Babaca Ion,Partidul National Liberal,2000,76638
Misu Nicolae,Partidul Umanist Din Romania,2000,76674
Pohrib Ionel,Partidul National Liberal,2000,76692
Ilie Spirache,Conventia Democrata Romana,2000,76718
David Iancu,Partidul Democratiei Sociale Din Romania,2000,76745
Arghiri P. Virgil,Partidul National Liberal,2000,75258
Todita Valerian,Partidul Democrat,2000,76763
Tudor Trofin,Partidul Romania Mare,2000,76807
Lazar Mircea,Alianta Pentru Romania,2000,76932
Manea Vasile,Alianta Pentru Romania,2000,76969
Trandafir Dumitrache,Partidul Democratiei Sociale Din Romania,2000,76996
Lupascu Constantin,Alianta Pentru Romania,2000,77028
Mihai Fanel,Partidul National Liberal,2000,77082
Barceanu Iacov,Alianta Pentru Romania,2000,77153
Bute Ghiorghe,Partidul Democrat,2000,77126
Neculau Ion,Partidul Democrat,2000,77180
Pastia Ion,Alianta Pentru Romania,2000,77224
Alexandru Andone,Partidul Democratiei Sociale Din Romania,2000,77260
Cucu Ionel,Partidul National Liberal,2000,77288
Cristea Paul,Alianta Pentru Romania,2000,75114
Rezmerita Ioan,Partidul Democrat,2000,77313
Bogatu Florica,Partidul Democratiei Sociale Din Romania,2000,77331
Stoian Dumitru,Partidul Democratiei Sociale Din Romania,2000,77377
Iancu Ion,Partidul National Liberal,2000,77402
Vulpe Vasile,Partidul National Liberal,2000,77475
Grecu Constantin,Alianta Pentru Romania,2000,75150
Radu Vasile,Partidul Democratiei Sociale Din Romania,2000,77509
Dumitrascu Dumitru,Alianta Pentru Romania,2000,77536
Nicolae Dumitru,Partidul Social Democrat,2004,75098
Finkelstain Eduard,Partidul Democrat,2004,75203
Dica Octavian,Partidul Umanist Din Romania (SOCIAL Liberal),2004,75338
Arfire Stefan,Partidul Social Democrat,2004,75472
Trandafir Ionel,Partidul Social Democrat,2004,75515
Codreanu Dorin,Partidul Social Democrat,2004,75542
Istrate Vasile,Partidul Social Democrat,2004,75613
Oprea Lica,Partidul Social Democrat,2004,75668
Gociu Grigore,Partidul Democrat,2004,75686
Sfarlea Adrian Vasile,Partidul Democrat,2004,75356
Lepadatu Ionel,Partidul Social Democrat,2004,75711
Baiculescu Vasile,Partidul Social Democrat,2004,75766
Nastasa Petrache,Partidul Democrat,2004,75819
Bourceanu Danuta - Mihaela,Partidul Social Democrat,2004,75864
Caraus Gheorghe,Partidul Democrat,2004,75917
Prodan Vasile,Partidul Democrat,2004,76004
Carjeu Vasile,Partidul National Liberal,2004,75953
Dobre Dumitru,Partidul Social Democrat,2004,76040
Niculescu Emilia,Partidul National Liberal,2004,76111
Tanase Marin,Partidul National Liberal,2004,76139
Dodu Vasile,Partidul Democrat,2004,76157
Gainaru Gheorghe,Partidul Democrat,2004,75221
Muntianu Iancu,Partidul National Liberal,2004,76175
Filote Gheorghe,Partidul Social Democrat,2004,76255
Dinu Alexandru,Partidul Umanist Din Romania (SOCIAL Liberal),2004,76282
Munteanu Ioan Nelu,Partidul Social Democrat,2004,76317
Mititelu Iosif,Partidul Noua Generatie,2004,76353
Tabacaru Eugen,Partidul Umanist Din Romania (SOCIAL Liberal),2004,76406
Sarghie Gelu,Partidul Social Democrat,2004,76497
Chebac Nita,Partidul Umanist Din Romania (SOCIAL Liberal),2004,76558
Ene Costica,Partidul Social Democrat,2004,76585
Corpaci Ion,Partidul Social Democrat,2004,76601
Tofan Georgica,Partidul Social Democrat,2004,76638
Misu Nicolae,Partidul Social Democrat,2004,76674
Pohrib Ionel,Partidul Social Democrat,2004,76692
Ivan Costica,Partidul Umanist Din Romania (SOCIAL Liberal),2004,76718
Tudose Maricel,Partidul Democrat,2004,76745
Arghiri P.Virgil,Partidul National Liberal,2004,75258
Todita Valerian,Partidul Social Democrat,2004,76763
Racasanu Viorel,Partidul National Liberal,2004,77579
Boghiu Danut,Partidul National Liberal,2004,76807
Chiriloaie Victor,Partidul Democrat,2004,76932
Manea Vasile,Partidul Social Democrat,2004,76969
Musca Mihaita,Partidul Social Democrat,2004,76996
Tudor Trofim,Partidul Social Democrat,2004,77587
Matei Costel,Partidul Umanist Din Romania (SOCIAL Liberal),2004,77028
Porumb O. Ioan,Partidul Social Democrat,2004,77561
Ene Gheorghe,Partidul Democrat,2004,77082
Barceanu Iacov,Partidul Social Democrat,2004,77153
Bute Ghiorghe,Partidul Social Democrat,2004,77126
Neculau Ion,Partidul Social Democrat,2004,77180
Botezatu Neculai,Partidul Democrat,2004,77224
Jiglau Costica,Partidul National Liberal,2004,77260
Cucu Ionel,Partidul National Liberal,2004,77288
Cristea Paul,Partidul National Liberal,2004,75114
Gheorghe Costel,Partidul Social Democrat,2004,77313
Bogatu Florica,Partidul Social Democrat,2004,77331
Tuchel Daniel,Partidul National Liberal,2004,77377
Bulai Ioan,Partidul Social Democrat,2004,77402
Vulpe Vasile,Partidul Social Democrat,2004,77475
Murgu Sicuta,Partidul Democrat,2004,75150
Radu Vasile,Partidul Democrat,2004,77509
Cepraga Tanase,Partidul Democrat,2004,77536
Nicolae Dumitru,Partidul Social Democrat,2008,75098
Finkelstain Eduard,Partidul Democrat Liberal,2008,75203
Dica Octavian,Partidul Conservator,2008,75338
Arfire Stefan,Partidul Social Democrat,2008,75472
Popescu Relu,Partidul Democrat Liberal,2008,75515
Codreanu Dorin,Partidul Social Democrat,2008,75542
Tonita Marian,Partidul Democrat Liberal,2008,75613
Oprea Lica,Partidul Social Democrat,2008,75668
Ion Romeu,Partidul Conservator,2008,75686
Dorobat Victor,Partidul Social Democrat,2008,75356
Adamache Marian,Partidul National Liberal,2008,75711
Baiculescu Vasile,Partida Romilor,2008,75766
Aloman Stelica,Partidul Social Democrat,2008,75819
Florea Aurel,Partidul Democrat Liberal,2008,75864
Caraus Gheorghe,Partidul Democrat Liberal,2008,75917
Prodan Vasile,Partidul Democrat Liberal,2008,76004
Carjeu Vasile,Partidul National Liberal,2008,75953
Tuchilus Ion,Partidul Social Democrat,2008,76040
Niculescu Emilia,Partidul National Liberal,2008,76111
Negrea Gheorghe,Partidul Social Democrat,2008,76139
Dodu Vasile,Partidul Democrat Liberal,2008,76157
Codrescu Danut,Partidul National Liberal,2008,77595
Gainaru Gheorghe,Partidul Democrat Liberal,2008,75221
Muntianu Iancu,Partidul National Liberal,2008,76175
Filote Adrian,Partidul Social Democrat,2008,76255
Dinu Alexandru,Partidul National Liberal,2008,76282
Munteanu Ioan-Nelu,Partidul Social Democrat,2008,76317
Toader Ionel,Partidul National Liberal,2008,76353
Tabacaru Eugen,Partidul Conservator,2008,76406
Cringanu Relu Tibiu,Partidul Democrat Liberal,2008,76497
Chebac Nita,Partidul Conservator,2008,76558
Tarbuc Viorel,Partidul Conservator,2008,76585
Corpaci Ion,Partidul Social Democrat,2008,76601
Tofan Georgica,Partidul Social Democrat,2008,76638
Bot Iulian,Partidul National Liberal,2008,76674
Costea Nelu,Partidul Democrat Liberal,2008,76692
Ilie Danut,Partidul Conservator,2008,76718
Tudose Maricel,Partidul Democrat Liberal,2008,76745
Arghiri Virgil,Partidul National Liberal,2008,75258
Rasmerita Adrian,Partidul Social Democrat,2008,76763
Racasanu Viorel,Partidul National Liberal,2008,77579
Boghiu Ionel,Partidul National Liberal,2008,76807
Chiriloaie Victor,Partidul National Liberal,2008,76932
Boldea Iancu,Partidul National Liberal,2008,76969
Vlad Stefan,Partidul Conservator,2008,76996
Tudor Trofim,Partidul Social Democrat,2008,77587
Matei Costel,Partidul Conservator,2008,77028
Porumb O. Ioan,Partidul Social Democrat,2008,77561
Buruiana Gheorghi,Partidul Democrat Liberal,2008,77082
Barceanu Iacov,Partidul Social Democrat,2008,77153
Bute Ghiorghe,Partidul Social Democrat,2008,77126
Neculau Ion,Partidul Social Democrat,2008,77180
Stroea Costica,Partidul Social Democrat,2008,77224
Gafton Costica,Partidul Conservator,2008,77260
Hanta Neculai,Partidul Social Democrat,2008,77288
Cristea Paul,Partidul National Liberal,2008,75114
Gheorghe Costel,Partidul Social Democrat,2008,77313
Bratu Petrica,Partidul Democrat Liberal,2008,77331
Tuchel Daniel,Partidul National Liberal,2008,77377
Stoica Paraschiv,Partidul Social Democrat,2008,77402
Doca Virgil,Partidul Social Democrat,2008,77475
Murgu Sicuta,Partidul National Liberal,2008,75150
Patriche Stefan,Partidul Conservator,2008,77509
Drujescu Eracli,Partidul National Liberal,2008,77536
Iliescu Lucian,Partidul Socialist Al Muncii,1996,100521
Pislaru Alexandru,Partidul Socialist Al Muncii,1996,101190
N/A,,1996,104136
N/A,,1996,100781
N/A,,1996,101001
Ion Vasile,Partidul Romania Mare,1996,101163
Patrasescu Radu,Candidat independent,1996,101378
Spirache D. Dobre,Conventia Democratica Din Romania,1996,101519
Badea Constantin,Conventia Democratica Din Romania,1996,101617
N/A,,1996,101662
Tudor R.Crisan,Conventia Democratica Din Romania,1996,101984
Boaghen Mihail,Partidul Democratiei Sociale Din Romania,1996,102071
Tudose Gh. Ion,Partidul Democratiei Sociale Din Romania,1996,102106
Serban Gheorghe,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,102348
Mares M.Florea,Conventia Democratica Din Romania,1996,102446
N/A,,1996,102794
Delea Marin,Partidul Romania Mare,1996,102909
N/A,,1996,103087
Pietroseneanu Florea,Partidul Democratiei Sociale Din Romania,1996,103194
Chiru Vasile,Partidul Romania Mare,1996,103238
N/A,,1996,103309
Calin Gh.Ion,Partidul Democratiei Sociale Din Romania,1996,103372
Taru Alexandru,Partidul Unitatii Nationale Romane,1996,103354
Popescu Nicolae,Conventia Democratica Din Romania,1996,103407
Bivolaru Mihai,Partidul Democratiei Sociale Din Romania,1996,103470
N/A,,1996,103639
Marcu D.Ion,Partidul Liberal - 1993,1996,103693
N/A,,1996,103899
N/A,,1996,103997
Neaga V.Alexandru,Partidul Democratiei Sociale Din Romania,1996,104047
Dogaru C.Gheorghe,Partidul Democratiei Sociale Din Romania,1996,104118
Catrina G.Dumitru,Candidat independent,1996,104225
Andrei Marian,Partidul Democratiei Sociale Din Romania,1996,104485
Mizdrescu D.Ilie,Conventia Democratica Din Romania,1996,104519
N/A,,1996,104680
Camberea Tudor,Partidul Socialist Al Muncii,1996,104715
Mustatea St. Ion,Partidul Democratiei Sociale Din Romania,1996,104788
Nita Marin,Partidul Socialist Al Muncii,1996,104831
Serbanescu Anghel,Partidul Democrat Agrar Din Romania,1996,104975
N/A,,1996,105106
N/A,,1996,100549
Cocean M.Anghel,Partidul Democratiei Sociale Din Romania,1996,105295
Camarasu Alexandru,Partidul Democratiei Sociale Din Romania,1996,105348
Bobe George,Partidul Unitatii Nationale Romane,1996,154709
Dumitru Ion,Partidul Democratiei Sociale Din Romania,1996,105623
Iordan Dumitru,Partidul Romania Mare,1996,105776
N/A,,1996,105874
Birlan Niculae,Conventia Democratica Din Romania,1996,105909
Dumitru R.Niculae,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,105972
Iliescu Lucian,Partidul National Liberal,2000,100521
Pislaru Alexandru,Partidul National Liberal,2000,101190
Stan I. Dumitru,Uniunea Fortelor De Dreapta,2000,104136
Stoica A. Marin,Partidul Democrat,2000,100781
Dorobantu Gheorghe,Partidul Democrat,2000,101001
Obiala Mircea,Partidul Democrat,2000,101163
Patrasescu Radu,Partidul Democratiei Sociale Din Romania,2000,101378
Lita Nicolae,Partidul Democratiei Sociale Din Romania,2000,101519
Radu C. Dumitru,Alianta Pentru Romania,2000,101617
Dragoi Nicolae,Alianta Pentru Romania,2000,101662
Arsenie Vasile,Partidul Romania Mare,2000,101984
Boaghen Mihail,Partidul Democratiei Sociale Din Romania,2000,102071
Tudor Dumitru,Partidul Democratiei Sociale Din Romania,2000,102106
Vasilica Elena,Partidul Socialist Al Muncii,2000,102348
Mares Florea,Partidul National Liberal,2000,102446
Neacsa Constantin,Partidul Democrat,2000,102794
Patentasu Petre,Partidul Democratiei Sociale Din Romania,2000,102909
Ionescu Nicolae,Alianta Pentru Romania,2000,103087
Pietroseneanu Florea,Partidul Democratiei Sociale Din Romania,2000,103194
Carapanceanu Constantin,Conventia Democrata Romana,2000,103238
Barbu Marian,Partidul Democratiei Sociale Din Romania,2000,103309
Calin Gh. Ion,Partidul Democratiei Sociale Din Romania,2000,103372
Tiru Alexandru,Partidul Democratiei Sociale Din Romania,2000,103354
Tudor Florea,Partidul Democrat,2000,103407
Bivolaru Mihai,Partidul Democratiei Sociale Din Romania,2000,103470
Vilciu N. State,Partidul Democrat,2000,103639
Paunescu Gheorghe,Partidul Social Democrat Roman,2000,103693
Pantelimon Gheorghe,Partidul Democrat,2000,103899
Iosif A. Viorel,Partidul Democrat,2000,103997
Maria I. Gheorghe,Partidul Democratiei Sociale Din Romania,2000,104047
Dogaru Gheorghe,Partidul Democratiei Sociale Din Romania,2000,104118
Bolintiru Ionel,Partidul Democratiei Sociale Din Romania,2000,104225
Andrei Marian,Partidul Democratiei Sociale Din Romania,2000,104485
Pencea Mircea,Partidul Democratiei Sociale Din Romania,2000,104519
Andronache Vasile,Partidul Democratiei Sociale Din Romania,2000,104680
Breazu Gheorghe,Partidul Democratiei Sociale Din Romania,2000,104715
Panait D. Petre,Partidul Democrat,2000,104788
Nita Marin,Partidul Socialist Al Muncii,2000,104831
Tiu Niculae,Partidul Democrat,2000,104975
Tagirta Gh. Stefan,Alianta Pentru Romania,2000,105106
Gheonu Mihai,Partidul National Roman,2000,100549
Buduru C. Marin,Alianta Pentru Romania,2000,105295
Soare Elena,Partidul National Liberal,2000,105348
Leianu Paul,Partidul Democratiei Sociale Din Romania,2000,154709
Dumitru Ion,Partidul Democratiei Sociale Din Romania,2000,105623
Popescu N. Eugeniu,Alianta Pentru Romania,2000,105776
Preda C. Vasile,Partidul Democratiei Sociale Din Romania,2000,105874
Mirzac F. Ion,Partidul Democratiei Sociale Din Romania,2000,105909
Constantin Gheorghe,Partidul Democratiei Sociale Din Romania,2000,105972
Iliescu Lucian,Partidul National Liberal,2004,100521
Sugurel Nicolae,Partidul Social Democrat,2004,101190
Stan Dumitru,Partidul Social Democrat,2004,104136
Dinca George,Partidul Social Democrat,2004,100781
Dorobantu Gheorghe,Partidul Social Democrat,2004,101001
Banica Emilian,Partidul Umanist Din Romania (SOCIAL Liberal),2004,101163
Patrasescu Radu,Partidul Social Democrat,2004,101378
Lita Nicolae,Partidul Social Democrat,2004,101519
Tudor Gheorghe,Partidul Social Democrat,2004,101617
Dragoi Nicolae,Partidul Social Democrat,2004,101662
Parvan Marin,Partidul Social Democrat,2004,101984
Stoica Constantin,Partidul Social Democrat,2004,102071
Tudor Dumitru,Partidul Social Democrat,2004,102106
Lixandru Carmen Gabriel,Partidul Social Democrat,2004,179748
Vasilica Elena,Partidul Social Democrat,2004,102348
Moroaca Ionel,Partidul Social Democrat,2004,102446
Neacsa Constantin,Partidul Social Democrat,2004,102794
Carateanu Marian,Partidul National Liberal,2004,102909
Ionescu Nicolae,Partidul Social Democrat,2004,103087
Furniga Gheorghe,Partidul National Liberal,2004,103194
Carapanceanu Constantin,Partidul Social Democrat,2004,103238
Anghel Nicoleta,Partidul Social Democrat,2004,103309
Calin Ion,Partidul Social Democrat,2004,103372
Taru Alexandru,Partidul Social Democrat,2004,103354
Tudor Florea,Partidul Social Democrat,2004,103407
Bivolaru Mihai,Partidul Social Democrat,2004,103470
Cicireaga Ion,Partidul Social Democrat,2004,179757
Vilciu N. State,Partidul Democrat,2004,103639
Paunescu Gheorghe,Partidul Social Democrat,2004,103693
Noapte Gheorghe,Partidul Social Democrat,2004,179766
Pantelimon Gheorghe,Partidul Social Democrat,2004,103899
Tanase Constantin,Partidul Social Democrat,2004,103997
Maria Gheorghe,Partidul Social Democrat,2004,104047
Marzac Ion,Partidul Social Democrat,2004,179739
Bolintiru Ionel,Partidul Social Democrat,2004,104225
Dogaru Gheorghe,Partidul Social Democrat,2004,104118
Jipa Jean,Partidul Democrat,2004,104485
Pencea Mircea,Partidul Social Democrat,2004,104519
Andronache Vasile,Partidul Social Democrat,2004,104680
Breazu Gheorghe,Partidul Social Democrat,2004,104715
Panait Petre,Partidul Social Democrat,2004,104788
Ghidanac Marin,Partidul National Liberal,2004,104831
Iosif Viorel,Partidul Social Democrat,2004,179775
Danalache Marin Sorin,Partidul Social Democrat,2004,104975
Tagirta Stefan,Partidul Social Democrat,2004,105106
Gheonu Mihai,Partidul Social Democrat,2004,100549
Siu P. Silvian,Partidul Social Democrat,2004,105295
Argesanu Alexandru,Partidul Social Democrat,2004,105348
Barbu Tudor,Partidul National Liberal,2004,154709
Dumitru Ion,Partidul Social Democrat,2004,105623
Mototolea Marin,Partidul Social Democrat,2004,105776
Constantin Gheorghe,Partidul Social Democrat,2004,105972
Preda Vasile,Partidul Social Democrat,2004,105874
Degeratu Nicu,Partidul National Liberal,2004,105909
Iliescu Lucian,Partidul National Liberal,2008,100521
Sugurel Nicolae,Partidul Social Democrat,2008,101190
Dobre Mihai,Partidul Democrat Liberal,2008,104136
Tache Ion,Partidul National Liberal,2008,100781
Dorobantu Gheorghe,Partidul Social Democrat,2008,101001
Banica Emilian,Partidul National Liberal,2008,101163
Patrasescu Radu,Partidul National Liberal,2008,101378
Lita Nicolae,Partidul National Liberal,2008,101519
Preda I. Dumitru,Partidul Social Democrat,2008,101617
Voinea Marin,Partidul Social Democrat,2008,101662
Nidelea Florin,Partidul National Liberal,2008,101984
Stoica Constantin,Partidul Social Democrat,2008,102071
Enache T. Aurel Florian,Partidul Democrat Liberal,2008,102106
Lixandru S. Carmen Gabriel,Partidul National Liberal,2008,179748
Vasilica Elena,Partidul National Liberal,2008,102348
Moroaca Ionel,Partidul National Liberal,2008,102446
Neacsa Constantin,Partidul Social Democrat,2008,102794
Carateanu Marian,Partidul National Liberal,2008,102909
Stefan Ion,Partidul National Liberal,2008,103087
Blaga Lucica Mihaela,Partidul Conservator,2008,103194
Carapanceanu Constantin,Partidul Democrat Liberal,2008,103238
Daia Danut,Partidul National Liberal,2008,103309
Calin Ion,Partidul Social Democrat,2008,103372
Vacaru Dumitru,Partidul National Liberal,2008,103354
Tudor Florea,Partidul National Liberal,2008,103407
Bivolaru Mihai,Partidul National Liberal,2008,103470
Cicireaga Ion,Partidul Social Democrat,2008,179757
Neagu Marin,Partidul Social Democrat,2008,103639
Paunescu Gheorghe,Partidul Social Democrat,2008,103693
Noapte Gheorghe,Partidul National Liberal,2008,179766
Stanciu A. Alin Banica,Partidul National Liberal,2008,103899
Tanase M. Constantin,Partidul Democrat Liberal,2008,103997
Maria I. Gheorghe,Partidul National Liberal,2008,104047
Mirzac F. Ion,Partidul Social Democrat,2008,179739
Dragan Virginia,Partidul National Liberal,2008,104225
Dogaru Gheorghe,Partidul National Liberal,2008,104118
Jipa Jean,Partidul Democrat Liberal,2008,104485
Pencea Mircea,Partidul Social Democrat,2008,104519
Corbea Catalin,Partidul Democrat Liberal,2008,104680
Gadea Stefan,Partidul National Liberal,2008,104715
Panait Petre,Partidul National Liberal,2008,104788
Ghidanac Marin,Partidul Democrat Liberal,2008,104831
Iosif Viorel,Partidul National Liberal,2008,179775
Danalache Marin-Sorin,Partidul National Liberal,2008,104975
Tagirta Gh. Stefan,Partidul Social Democrat,2008,105106
Gheonu Mihai,Partidul Social Democrat,2008,100549
Siu Silvian,Partidul National Liberal,2008,105295
Argesanu Alexandru,Partidul National Liberal,2008,105348
Barbu Tudor,Partidul National Liberal,2008,154709
Dumitru Ion,Partidul Social Democrat,2008,105623
Dragne Chirita,Partidul Conservator,2008,105776
Neacsu Marin,Partidul National Liberal,2008,105972
Preda Vasile,Partidul National Liberal,2008,105874
Balan J. Marian,Partidul Social Democrat,2008,105909
N/A,,1996,77812
Curelea I. Nicolae,"Partidul Noua Romanie""""",1996,79308
N/A,,1996,78141
Porumbel Gheorghe,Partidul Democratiei Sociale Din Romania,1996,78258
N/A,,1996,82895
Toader Pasti Cristian,Partidul Liberal - 1993,1996,78329
N/A,,1996,78454
N/A,,1996,78472
Mosor Elena,Partidul Democratiei Sociale Din Romania,1996,78542
Popa Nicolae Silviu,Partidul Democratiei Sociale Din Romania,1996,78604
Drumen Daniel,Partidul Democratiei Sociale Din Romania,1996,78668
Buzatoiu Nicolae,Candidat independent,1996,78711
Pungan Gr. Ion,Partidul Democratiei Sociale Din Romania,1996,78748
N/A,,1996,77910
N/A,,1996,78828
Radut Valentina,Candidat independent,1996,78873
Ratezanu Dumitru,Partidul Democratiei Sociale Din Romania,1996,78926
N/A,,1996,79004
N/A,,1996,79077
N/A,,1996,79157
Procopie Lucian,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,79237
N/A,,1996,79362
Ciocea Ion,Candidat independent,1996,79406
Catanoiu Emil,Partidul Democratiei Sociale Din Romania,1996,79497
Vieasu Haralampie,Partidul Democratiei Sociale Din Romania,1996,79585
Cupa Dumitru,Partidul Democratiei Sociale Din Romania,1996,79656
Popovici Vergiliu Eugeniu,Partidul Democratiei Sociale Din Romania,1996,79736
N/A,,1996,79834
Dragusin Viorel,Partidul Democratiei Sociale Din Romania,1996,79932
Nicolaescu Gheorghe,Conventia Democratica Din Romania,1996,80043
Bizu Marcel,Partidul Democratiei Sociale Din Romania,1996,80123
Ivancu Nicolae,Partidul Socialist,1996,80249
Modroiu Ion,Partidul Democratiei Sociale Din Romania,1996,78016
Belgiu Antonica,Partidul Democratiei Sociale Din Romania,1996,80285
N/A,,1996,80365
Vilceanu Temistocle,Partidul Democratiei Sociale Din Romania,1996,80427
N/A,,1996,80506
N/A,,1996,80560
N/A,,1996,80613
Marcau N. Ion,Partidul Democratiei Sociale Din Romania,1996,80677
N/A,,1996,80711
N/A,,1996,80766
N/A,,1996,80846
Robu Adrian,Partidul Democratiei Sociale Din Romania,1996,80908
Gruescu Ion,Partidul Democratiei Sociale Din Romania,1996,80980
Stoicanel Haralambie,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,81095
Ciolacu Nicolae,"Partidul Noua Romanie""""",1996,81184
Nanut Alexandru,Partidul Democratiei Sociale Din Romania,1996,81264
Simionescu Stefan,Partidul Democratiei Sociale Din Romania,1996,81380
Ragman Emil,Candidat independent,1996,81415
Codreanu D. Damian,Partidul Aliantei Civice,1996,81497
Caramete Nicolae,Partidul Democratiei Sociale Din Romania,1996,81576
N/A,,1996,81656
N/A,,1996,81754
N/A,,1996,81816
N/A,,1996,81861
Vacaretu Petre,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,81987
N/A,,1996,82047
N/A,,1996,82136
Maria I. Sever,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,82243
Vladutu Constantin,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,82314
N/A,,1996,82396
N/A,,1996,82430
N/A,,1996,82555
N/A,,1996,82617
Roman Grigore,Conventia Democratica Din Romania,1996,78089
Gheorghe Gheorghe,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,82680
Sanda Eugen,Uniunea Social Democrata Pd(Fsn) - Psdr,1996,82733
N/A,,1996,82779
N/A,,1996,82831
Circiumaru V. Florin,Partidul Democratiei Sociale Din Romania,2000,77812
Stanculete Ion,Partidul Democratiei Sociale Din Romania,2000,79308
Iorga S. Ion,Partidul Democratiei Sociale Din Romania,2000,78141
Chiriac Ion,Alianta Pentru Romania,2000,78258
Rautescu Ilie,Partidul National Roman,2000,82895
Toader Pasti C. Cristian,Partidul National Liberal,2000,78329
Mazilu Constantin Gheorg,Partidul Umanist Din Romania,2000,78454
Duta Viorel,Partidul Democratiei Sociale Din Romania,2000,78472
Mosor Elena,Partidul Democratiei Sociale Din Romania,2000,78542
Popa Nicolae Silviu,Partidul Democratiei Sociale Din Romania,2000,78604
Drumen Daniel,Partidul Democratiei Sociale Din Romania,2000,78668
Mihutescu C. Constantin,Partidul Democratiei Sociale Din Romania,2000,78711
Rosu D. Dorel,Partidul Democratiei Sociale Din Romania,2000,78748
Popescu Ioan (JAN),Partidul Romania Mare,2000,77910
Patrascu Constantin,Partidul Democratiei Sociale Din Romania,2000,78828
Radut Valentina,Partidul Democratiei Sociale Din Romania,2000,78873
Dumitrascu Maria,Alianta Pentru Romania,2000,78926
Ilie I. Daniel,Partidul National Roman,2000,79004
Croitoru Viorel,Partidul Socialist,2000,79077
Tucu S. Constantin,Partidul Democratiei Sociale Din Romania,2000,79157
Vaduva Nicolae,Alianta Pentru Romania,2000,79237
Calugaru M. Ghiorghe,Partidul Democratiei Sociale Din Romania,2000,79362
Ciocea Ion,Partidul Democrat,2000,79406
Catanoiu N. Emil,Partidul Democratiei Sociale Din Romania,2000,79497
Tuila Florinel,Uniunea Fortelor De Dreapta,2000,79585
Fometescu Mircea-Danut,Partidul Democratiei Sociale Din Romania,2000,79656
Popovici Vergiliu Eugeni,Partidul Democratiei Sociale Din Romania,2000,79736
Bocse I. Iulian,Candidat independent,2000,79834
Dragusin Viorel,Partidul Democratiei Sociale Din Romania,2000,79932
Baluta M. Gheorghe,Alianta Pentru Romania,2000,80043
Bizu I. Marcel,Partidul Democratiei Sociale Din Romania,2000,80123
Purcel Gh. Lucian,Partidul Democratiei Sociale Din Romania,2000,80249
Butan Gheorghe,Partidul National Roman,2000,78016
Parvulescu D. Constantin,Partidul Democrat,2000,80285
Fotescu Nicolae,Partidul Umanist Din Romania,2000,80365
Vilceanu Ilie,Partidul Democratiei Sociale Din Romania,2000,80427
Cirstea C. Gheorghe,Partidul Democrat,2000,80506
Rada Constantin,Partidul Democrat,2000,80560
Gusita Petre,Partidul Democrat,2000,80613
Popeanga Ion,Alianta Pentru Romania,2000,80677
Calotescu Ilie,Partidul Democratiei Sociale Din Romania,2000,80711
Dragoescu Valeriu,Partidul Romania Mare,2000,80766
Gaspar C. Gheorghe,Partidul Socialist Al Muncii,2000,80846
Manta Constantin,Partidul Democrat,2000,80908
Gruescu Ion,Partidul Democratiei Sociale Din Romania,2000,80980
Raut Gh. Ion,Partidul Democrat,2000,81095
Tabacu D. Dumitru,Partidul Democratiei Sociale Din Romania,2000,81184
Grigorie St. Petre,Partidul National Liberal,2000,81264
Orzan N. Nicolae,Alianta Pentru Romania,2000,81380
Ragman Emil,Partidul Democratiei Sociale Din Romania,2000,81415
Faitar P. Cristinel,Partidul Democratiei Sociale Din Romania,2000,81497
Caramete Nicolae,Partidul Democratiei Sociale Din Romania,2000,81576
Bazavan Gh. Constantin,Partidul Umanist Din Romania,2000,81656
Rentea P. Danut,Partidul National Roman,2000,81754
Dragomir Nicolae,Partidul Democratiei Sociale Din Romania,2000,81816
Iliescu Victor,Partidul Romania Mare,2000,81861
Beuran Constantin,Partidul Democratiei Sociale Din Romania,2000,81987
Fotescu I. Liviu,Partidul Unitatii Nationale Romane,2000,82047
Pirvulescu Vasile,Partidul National Roman,2000,82136
